The Journal of Climate Change and Health	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/the-journal-of-climate-change-and-health/
Soter: Religijos Mokslo Žurnalas	Journal	collected from a compatible aggregator		https://ejournals.vdu.lt/index.php/SJRS/issue/archive
Majallah-i Pizishkī-i Urūmiyyah	Journal	Not yet registered		http://umj.umsu.ac.ir/index.php?&amp;slct_pg_id=10&amp;sid=1&amp;slc_lang=en
Media History Monographs	Journal	Not yet registered		http://facstaff.elon.edu/dcopeland/mhm/mhm.htm
Επιθεώρηση Κοινωνικών Ερευνών	Journal	collected from a compatible aggregator		https://ejournals.epublishing.ekt.gr/index.php/ekke
Journal of Soft Computing and Applications	Journal	collected from a compatible aggregator		http://www.ispacs.com/jsca/
Environmental Microbiome	Journal	collected from a compatible aggregator		https://environmentalmicrobiome.biomedcentral.com/
Studi Veronesi	Journal	collected from a compatible aggregator		http://www.veronastoria.it/ojs/index.php/StVer/
Via Atlântica	Journal	collected from a compatible aggregator		http://www.revistas.usp.br/viaatlantica
In die Skriflig	Journal	collected from a compatible aggregator		https://www.indieskriflig.org.za
Revista Chapingo: Serie Ciencias Forestales y del Ambiente	Journal	collected from a compatible aggregator		https://revistas.chapingo.mx/forestales/
Annali di Botanica	Journal	collected from a compatible aggregator		http://annalidibotanica.uniroma1.it
International Journal of Medical Microbiology	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/international-journal-of-medical-microbiology
Nonlinear Engineering	Journal	collected from a compatible aggregator		https://www.degruyter.com/view/j/nleng
Studii Juridice Universitare	Journal	collected from a compatible aggregator		https://www.ulim.md/sju
Acta Scientiarum: Technology	Journal	Not yet registered		https://periodicos.uem.br/ojs/index.php/ActaSciTechnol/index
Veritas et Justitia	Journal	collected from a compatible aggregator		http://journal.unpar.ac.id/index.php/veritas
New Waves: Educational Research &amp; Development	Journal	Not yet registered		http://www.viethconsulting.com/members/publication/new_waves_home.php
Industrija	Journal	collected from a compatible aggregator		http://scindeks.ceon.rs/journalDetails.aspx?issn=0350-0373&amp;lang=en
Revista Ciencias Técnicas Agropecuarias	Journal	collected from a compatible aggregator		http://revistas.unah.edu.cu/index.php/rcta/index
The Journal of Latin American Geriatric Medicine	Journal	Not yet registered		https://www.jgeriatricmedicine.com/index.php
Australasian Journal of Educational Technology	Journal	collected from a compatible aggregator		https://ajet.org.au/index.php/AJET
Journal of Orthopaedics, Trauma and Rehabilitation	Journal	collected from a compatible aggregator		https://journals.sagepub.com/home/otr
Ikastorratza.e-Revista de Didáctica	Journal	collected from a compatible aggregator		http://www.ehu.es/ikastorratza/
Academia Journal of Environmental Sciences	Journal	collected from a compatible aggregator		https://www.academiapublishing.org/journals/ajes/index.htm
Dawuh Guru	Journal	Not yet registered		https://journal.ipmafa.ac.id/index.php/dawuhguru
Journal for ReAttach Therapy and Developmental Diversities	Journal	collected from a compatible aggregator		https://jrtdd.com
Jorjani Biomedicine Journal	Journal	collected from a compatible aggregator		http://jorjanijournal.goums.ac.ir/index.php?slc_lang=en&amp;sid=1
Revista de Ciências Sociais	Journal	collected from a compatible aggregator		http://www.rcs.ufc.br
Przegląd Krytyczny	Journal	collected from a compatible aggregator		https://pressto.amu.edu.pl/index.php/pk
Società e diritti	Journal	collected from a compatible aggregator		http://riviste.unimi.it/index.php/SED
University of Pittsburgh Law Review	Journal	collected from a compatible aggregator		http://lawreview.law.pitt.edu
Sinais	Journal	collected from a compatible aggregator		http://periodicos.ufes.br/sinais/
Revista de Biologia Marina y Oceanografia	Journal	collected from a compatible aggregator		http://www.revbiolmar.cl
Muhandisī-i manābi̒-i ma̒danī	Journal	collected from a compatible aggregator		http://jmre.journals.ikiu.ac.ir/
Salud Colectiva	Journal	collected from a compatible aggregator		http://revistas.unla.edu.ar/saludcolectiva
Ulcers	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/ulcers/
Translational Vision Science &amp; Technology	Journal	Not yet registered		http://tvst.arvojournals.org
Yesterday&amp;Today	Journal	collected from a compatible aggregator		http://www.scielo.org.za/scielo.php?script=sci_serial&amp;pid=2223-0386&amp;rep=
مجلة الدراسات الاجتماعية	Journal	collected from a compatible aggregator		https://ust.edu/ojs/index.php/JSS
Tábano	Journal	collected from a compatible aggregator		http://erevistas.uca.edu.ar/index.php/TAB
Electronic Journal of Geotechnical Engineering	Journal	Not yet registered		http://www.ejge.com/Index_ejge.htm
Psicologia e Saúde em Debate	Journal	collected from a compatible aggregator		http://psicodebate.dpgpsifpm.com.br
Revista de Nefrología, Diálisis y Trasplante	Journal	collected from a compatible aggregator		http://www.revistarenal.org.ar/
"Revista CIFE Lecturas de Economía Social"""""	Journal	collected from a compatible aggregator		http://revistas.usantotomas.edu.co/index.php/cife/index
Revista de Economia Contemporânea	Journal	collected from a compatible aggregator		https://www.scielo.br/j/rec/
Earthquake Science	Journal	collected from a compatible aggregator		https://www.keaipublishing.com/en/journals/earthquake-science/
Investigações em Ensino de Ciências	Journal	collected from a compatible aggregator		http://www.if.ufrgs.br/ienci
Reading &amp; Writing	Journal	collected from a compatible aggregator		https://rw.org.za/index.php/rw
Revista Gestão &amp; Saúde	Journal	collected from a compatible aggregator		http://periodicos.unb.br/index.php/rgs/index
International Political Anthropology	Journal	collected from a compatible aggregator		http://international.politicalanthropology.org/
Jurnal Promosi Program Studi Pendidikan Ekonomi	Journal	collected from a compatible aggregator		http://fkip.ummetro.ac.id/journal/index.php/ekonomi
Folklore : Electronic Journal of Folklore	Journal	collected from a compatible aggregator		http://haldjas.folklore.ee/folklore
Texto ! Textes et Cultures	Journal	collected from a compatible aggregator		http://www.revue-texto.net
روانشناسی و روانپزشکی شناخت	Journal	collected from a compatible aggregator		http://shenakht.muk.ac.ir/
Annales Universitatis Paedagogicae Cracoviensis. Studia Poetica	Journal	collected from a compatible aggregator		https://studiapoetica.up.krakow.pl/
Trabajos de Geologia	Journal	collected from a compatible aggregator		http://www.unioviedo.es/reunido/index.php/TDG/index
Current Trends in Technology and Sciences	Journal	collected from a compatible aggregator		http://www.ctts.in
Recherches Germaniques	Journal	collected from a compatible aggregator		https://journals.openedition.org/rg
Journal of Physical Therapy Science	Journal	collected from a compatible aggregator		http://www.jstage.jst.go.jp/browse/jpts
Musica / Tecnologia	Journal	collected from a compatible aggregator		http://www.fupress.net/index.php/mt
Turkish Journal of Geriatrics	Journal	collected from a compatible aggregator		http://geriatri.dergisi.org/index.php3
Gremium	Journal	collected from a compatible aggregator		https://editorialrestauro.com.mx/gremium/index.php/gremium
Vakanüvis Uluslararası Tarih Araştırmaları Dergisi	Journal	collected from a compatible aggregator		https://dergipark.org.tr/tr/pub/vakanuvis
Jornal da Sociedade Brasileira de Fonoaudiologia	Journal	collected from a compatible aggregator		http://www.scielo.br/scielo.php?script=sci_serial&pid=2179-6491&lng=en&nrm=iso
International Journal of General Medicine	Journal	collected from a compatible aggregator		https://www.dovepress.com/international-journal-of-general-medicine-journal
Journal of Alternative Perspectives in the Social Sciences	Journal	Not yet registered		http://www.japss.org
Aktuální Gynekologie a Porodnictví	Journal	Not yet registered		http://www.actualgyn.com/
Arbeitstitel : Forum für Leipziger Promovierende	Journal	collected from a compatible aggregator		http://wissens-werk.de/index.php/arbeitstitel
Gynecologic Oncology Research and Practice	Journal	collected from a compatible aggregator		http://www.gynoncrp.com/
The Internet Journal of Spine Surgery	Journal	Not yet registered		http://www.ispub.com/journal/the-internet-journal-of-spine-surgery/
Palaver	Journal	Not yet registered		http://siba-ese.unisalento.it/index.php/palaver
Revista da Defensoria Pública do Distrito Federal	Journal	collected from a compatible aggregator		http://revista.defensoria.df.gov.br/
Educación y Sociedad	Journal	collected from a compatible aggregator		http://revistas.unica.cu/index.php/edusoc
Marketing and Branding Research	Journal	collected from a compatible aggregator		http://www.aimijournal.com/Jg/0/1704ad10-61e6-4606-b8d2-c2fc386f3867
Journal of Advances in Modeling Earth Systems	Journal	collected from a compatible aggregator		http://agupubs.onlinelibrary.wiley.com/hub/journal/10.1002/(ISSN)1942-2466/
Solar Energy Advances	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/solar-energy-advances
Open Education Journal	Journal	collected from a compatible aggregator		http://www.bentham.org/open/toeduj/index.htm
São Paulo Medical Journal	Journal	collected from a compatible aggregator		http://www.scielo.br/spmj
Advanced Computational Techniques in Electromagnetics	Journal	collected from a compatible aggregator		http://ispacs.com/acte
ANDHARUPA: Jurnal Desain Komunikasi Visual &amp; Multimedia	Journal	collected from a compatible aggregator		http://publikasi.dinus.ac.id/index.php/andharupa/index
Pediatric Investigation	Journal	collected from a compatible aggregator		https://onlinelibrary.wiley.com/journal/25742272
International Scholarly Research Notices	Journal	collected from a compatible aggregator		http://www.hindawi.com/journals/isrn/
Journal of the Renin-Angiotensin-Aldosterone System	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/jraas/
Integrative Organismal Biology	Journal	Not yet registered		https://academic.oup.com/iob
IEEE Open Journal of Intelligent Transportation Systems	Journal	collected from a compatible aggregator		https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8784355
Studia Commercialia Bratislavensia	Journal	collected from a compatible aggregator		http://www.degruyter.com/view/j/stcb
International Journal of Latest Trends in Engineering and Technology	Journal	collected from a compatible aggregator		http://www.ijltet.org
International Journal of Slavic Studies	Journal	Not yet registered		https://slavpoplit-letters.pl/
ISRN Computational Mathematics	Journal	collected from a compatible aggregator		https://www.hindawi.com/journals/isrn.computational.mathematics/
Toxicology Research and Application	Journal	collected from a compatible aggregator		http://journals.sagepub.com/home/tor
Engagement: Jurnal Pengabdian Kepada Masyarakat	Journal	collected from a compatible aggregator		http://engagement.fkdp.or.id/index.php/engagement
Earth's Future	Journal	collected from a compatible aggregator		https://agupubs.onlinelibrary.wiley.com/journal/23284277
Neurosignals	Journal	collected from a compatible aggregator		https://www.neuro-signals.com/
Orillas. Rivista d'Ispanistica	Journal	collected from a compatible aggregator		http://orillas.cab.unipd.it/orillas/
Cleaner and Responsible Consumption	Journal	collected from a compatible aggregator		https://www.journals.elsevier.com/cleaner-and-responsible-consumption/
Shima	Journal	collected from a compatible aggregator		http://www.shimajournal.org/
Социология власти	Journal	collected from a compatible aggregator		http://socofpower.ranepa.ru/ru/about/o-zhurnale
